ID,Country,TweakCategory,Crops_baseline_2050,Crops_target_2050,Crops_relchange_pct,TreeCrops_baseline_2050,TreeCrops_target_2050,TreeCrops_relchange_pct,Forest_baseline_2050,Forest_target_2050,Forest_relchange_pct,Grassland_baseline_2050,Grassland_target_2050,Grassland_relchange_pct,Urban_baseline_2050,Urban_target_2050,Urban_relchange_pct,Water_baseline_2050,Water_target_2050,Water_relchange_pct,Other_baseline_2050,Other_target_2050,Other_relchange_pct
STP,STP,Small Island States,5.722,6.008100000000001,5.0000000000000036,82.3007,83.94671400000001,2.0000000000000098,476.8492,472.080708,-0.999999999999996,243.7122,255.89781,4.999999999999999,45.8791,45.8791,0.0,5.0,5.0,0.0,81.5368,72.18756799999991,-11.466272897636511
SUR,SUR,High-forest countries,726.658,741.1911600000001,2.000000000000009,5.2033,5.307366,2.0000000000000084,141213.8538,139801.715262,-0.9999999999999993,1785.4315,1999.6832800000002,12.000000000000016,107.7848,107.7848,0.0,1825.0,1825.0,0.0,32.0686,1215.3181319999753,3689.7448968772414
SVK,SVK,Highly agricultural economies,12359.6019,12684.815634432549,2.6312638308564713,25.9343,25.61229608754672,-1.2416140495532157,19942.5577,18729.509469317498,-6.082711400065315,12857.5322,13942.782575129853,8.440580651471,2956.2306,2862.2800250325577,-3.1780529897580454,202.0,202.0,0.0,103.1433,0.0,-100.0
SVN,SVN,High-forest countries,2221.2772,2310.725288195062,4.026876438251928,0.0,0.0,0.0,12340.1753,11989.365964602583,-2.8428229491798076,4899.4937,5385.2878191385,9.915190198907691,520.3061,510.6209280638561,-1.8614373224038478,20.0,20.0,0.0,214.7477,0.0,-100.0
SWE,SWE,High-forest countries,25336.1542,26856.323452,5.999999999999998,17.8371,18.193842,2.000000000000003,302958.7743,299929.186557,-1.0000000000000036,72341.8263,81022.84545600001,12.000000000000014,3674.4227,3674.4227,0.0,28737.0,28737.0,0.0,8538.9854,1367.0279929999733,-83.99074446245132
SWZ,SWZ,Highly agricultural economies,1887.7835,1873.0098506842876,-0.7825923531862853,20.1362,19.224705614480428,-4.5266454719339855,5053.3603,4588.111977407407,-9.206711870368583,9989.7309,10472.58327684664,4.833487324935252,29.9892,28.070289447187037,-6.398672031307817,49.0,49.0,0.0,0.0,0.0,0.0
SXM,SXM,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.86,-1.000000000000004,0.5004,0.52542,5.000000000000009,5.4996,5.4996,0.0,2.0,2.0,0.0,0.0,0.1149799999999992,inf
SYC,SYC,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,103.0,101.97,-1.000000000000001,0.0,0.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,0.0,1.0300000000000011,inf
SYR,SYR,Very low-forest countries,58789.5965,62316.972290000005,6.00000000000001,2073.6307,2115.1033140000004,2.000000000000012,4592.1019,4454.3388429999995,-3.0000000000000027,83950.2034,94024.22780800001,12.000000000000014,1878.3129,1878.3129,0.0,1355.0,1355.0,0.0,33685.1547,20180.044945000005,-40.09217079534444
TCA,TCA,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,67.0,64.99,-3.0000000000000075,93.0359,97.687695,5.000000000000008,40.9641,40.9641,0.0,45.0,45.0,0.0,31.0,28.35820500000001,-8.521919354838682
TCD,TCD,Very low-forest countries,75761.853,80307.56418,5.999999999999997,0.0,0.0,0.0,35363.9213,34303.003661,-2.999999999999998,505280.0212,565913.6237440001,12.000000000000016,365.6317,365.6317,0.0,2530.0,2530.0,0.0,654553.5728,590435.1767149998,-9.795744573010163
TGO,TGO,Highly agricultural economies,28754.0632,28966.7325908095,0.7396150913708095,11761.1908,11401.077272569197,-3.061879817737533,5810.8284,5356.784885723263,-7.81374845412295,9936.6968,10576.804643594856,6.441857455033313,778.2207,739.6005073031806,-4.962627272291696,125.0,125.0,0.0,0.0,0.0,0.0
THA,THA,Highly agricultural economies,173295.7186,182581.95922912206,5.3586093783173645,140579.7479,142523.70264536224,1.382812798003496,129895.1969,125235.94331129733,-3.5869329273888346,37768.7008,42044.98801539049,11.322304248788166,17538.5301,17432.406998827937,-0.6050854921534324,4852.0,4852.0,0.0,10741.1059,0.0,-100.0
TJK,TJK,Very low-forest countries,9178.0955,9728.78123,6.0000000000000115,729.7676,744.3629520000001,2.0000000000000067,4445.7461,4312.373717,-2.9999999999999973,44598.9186,49950.788832,12.000000000000004,2095.1693,2095.1693,0.0,1659.0,1659.0,0.0,79891.3029,74107.52396900002,-7.239560153674724
TKM,TKM,Very low-forest countries,25910.7993,27465.447258,6.000000000000005,57.7475,58.90245,1.9999999999999991,332.8464,322.861008,-2.999999999999997,295809.6211,331306.775632,12.000000000000005,3119.2513,3119.2513,0.0,6782.0,6782.0,0.0,138828.7344,101785.76235200002,-26.68249639247591
TLS,TLS,High-forest countries,2145.6457,2269.8485060097405,5.7885980900640055,917.6481,934.1343411301045,1.7965755206276275,7355.3661,7267.289900722639,-1.1974414064496586,3579.943,4001.5397109228174,11.776631944218586,70.3278,70.18754121470191,-0.19943576409056904,91.0,91.0,0.0,474.0693,0.0,-100.0
TON,TON,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.99905392620624,-6.454664754173417,252.0,255.17624439222388,1.260414441358682,33.0,31.82470168156987,-3.5615100558488786,35.0,35.0,0.0,0.0,0.0,0.0
TTO,TTO,No specific tweak,37.8242,40.093652,6.0000000000000036,598.7775,610.75305,1.9999999999999998,2158.4979,2093.7429629999997,-3.0000000000000075,866.9222,970.9528640000001,12.000000000000014,1131.0686,1131.0686,0.0,38.0,38.0,0.0,98.9096,45.38887100000137,-54.110752646859986
TUN,TUN,Highly agricultural economies,36622.0164,38819.337384000006,6.000000000000015,13620.2108,13892.615016000002,2.0000000000000058,10808.1944,10483.948568,-3.000000000000005,42599.1207,47711.015184,12.000000000000009,1642.7085,1642.7085,0.0,680.0,680.0,0.0,49887.7492,42630.375348,-14.547406865170812
TUR,TUR,Highly agricultural economies,215624.3167,228561.775702,6.000000000000008,11445.343,11674.249860000002,2.0000000000000084,233256.2834,226258.59489799998,-3.0000000000000018,193729.8139,216977.39156800002,12.000000000000007,8793.679,8793.679,0.0,12844.0,12844.0,0.0,101905.564,72489.30897199996,-28.866191278819713
TWN,TWN,Very low-forest countries,950.7823,1007.829238,6.000000000000007,6317.729,6444.08358,2.0000000000000027,0.0,0.0,0.0,19700.1534,22064.171808000003,12.00000000000002,5040.185,5040.185,0.0,619.0,619.0,0.0,2866.1504,318.7304740000068,-88.87949236718329
TZA,TZA,High-forest countries,179055.6992,182923.2163895962,2.1599520187717083,5061.0024,4975.211298093455,-1.695140510238545,471191.482,449580.4735928886,-4.586459906996239,226079.0724,244035.60803294627,7.942590812287084,1884.77,1816.4906864756636,-3.622686774743679,63722.0,63722.0,0.0,58.974,0.0,-100.0
UGA,UGA,Highly agricultural economies,55012.1307,54795.197918896905,-0.3943362642797913,47771.8624,45787.87758007892,-4.153040556193756,21549.2406,19641.826609196396,-8.851420921086216,80301.0801,84511.84403681531,5.243720173591168,656.8794,617.2538550124684,-6.032392702150746,37716.0,37716.0,0.0,62.8068,0.0,-100.0
UKR,UKR,Highly agricultural economies,339349.1199,342603.0672989584,0.9588789857234095,4038.4795,3923.3468904656725,-2.850890032605773,99616.2516,92032.36544893304,-7.613101305517269,101331.0235,108093.38229924825,6.6735325132171885,13671.0,13020.838062394572,-4.755774541770373,10733.0,10733.0,0.0,1667.1255,0.0,-100.0
URY,URY,Highly agricultural economies,25340.5654,24884.93114093562,-1.7980429870928607,101.0143,95.45469797372344,-5.503777213995013,31425.4708,28240.202364468012,-10.135944997622715,115352.5743,119690.47516853953,3.760558353260382,1273.6333,1179.9366280830855,-7.356644327446096,3169.0,3169.0,0.0,597.7419,0.0,-100.0
USA,USA,Highly agricultural economies,1499158.145,1589107.6337000001,6.000000000000007,11107.2513,11329.396326,2.0000000000000013,3246432.694,3149039.71318,-3.000000000000005,3541080.009,3966009.6100800005,12.00000000000001,188580.6009,188580.6009,0.0,276767.0,276767.0,0.0,662851.3006,245143.046614,-63.016886835388064
UZB,UZB,Very low-forest countries,39452.5721,41819.726426,6.00000000000001,5855.3044,5972.410488,2.0000000000000075,10373.8877,10062.671068999998,-3.0000000000000115,222308.8461,248985.90763200002,12.000000000000009,13005.6413,13005.6413,0.0,8659.0,8659.0,0.0,148703.7485,119853.643185,-19.401061241573206
VAT,VAT,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCT,VCT,Small Island States,2.0,2.1,5.000000000000004,0.0,0.0,0.0,253.0,250.47,-1.0000000000000004,15.0,15.75,5.0,10.0,10.0,0.0,7.0,7.0,0.0,4.0,5.679999999999995,41.99999999999988
VEN,VEN,No specific tweak,44797.9588,46315.095830835584,3.3866208896008527,2198.5351,2187.2178980575877,-0.5147610307614529,430167.0255,406974.6200852687,-5.391488431214331,404123.5295,441459.26484360377,9.2386937701443,5898.219,5752.801242234345,-2.465451990942599,11167.0,11167.0,0.0,15503.732,0.0,-100.0
VGB,VGB,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.258782936010036,-2.1800501882057772,22.0,22.824654956085322,3.748431618569645,7.0,6.916562107904642,-1.1919698870765367,18.0,18.0,0.0,0.0,0.0,0.0
VIR,VIR,Small Island States,0.6312,0.66276,5.000000000000005,0.0,0.0,0.0,178.263,176.48037,-1.0000000000000067,20.0223,21.023415000000004,5.000000000000011,48.0835,48.0835,0.0,10.0,10.0,0.0,0.0,0.7499549999999999,inf
VNM,VNM,No specific tweak,96669.6718,102469.852108,6.000000000000011,41162.6349,41985.887598,2.0000000000000093,152807.167,148222.95198999997,-3.0000000000000098,11983.7497,13421.799664000002,12.000000000000014,10763.4561,10763.4561,0.0,8742.0,8742.0,0.0,5185.3205,1708.0525399999342,-67.05984634893957
VUT,VUT,Highly agricultural economies,589.9897,611.1272885172082,3.5827046670828664,1237.2121,1233.1778403409264,-0.32607664110895307,4397.8141,4168.597686113224,-5.212053276348713,3887.9802,4255.234013066355,9.445876629370572,6.0,5.8631719622877085,-2.2804672952048577,101.0,101.0,0.0,155.0039,0.0,-100.0
WLF,WLF,Small Island States,3.0,3.1041131105398456,3.470437017994854,0.0,0.0,0.0,27.0,26.340616966580974,-2.4421593830334287,16.0,16.555269922879177,3.470437017994854,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
WSM,WSM,High-forest countries,0.0,0.0,0.0,0.0,0.0,0.0,1444.6124,1368.3687726987494,-5.277791281678783,1125.3876,1205.9707377025848,7.160478550019987,31.0,29.660489598666242,-4.321001294625026,12.0,12.0,0.0,3.0,0.0,-100.0
YEM,YEM,Very low-forest countries,10820.9733,11470.231698,6.0,645.0566,657.957732,1.9999999999999942,3453.005,3349.41485,-3.0,191451.9968,214426.236416,12.000000000000004,466.2709,466.2709,0.0,154.0,154.0,0.0,246889.6974,223356.888404,-9.531709603043163
ZAF,ZAF,Highly agricultural economies,117894.2254,117388.52918655517,-0.42894061327351984,3480.5615,3334.8533936978,-4.186339080697171,175623.8624,160023.04162050923,-8.883087164976722,884593.6062,930655.7848640169,5.207157087861945,9284.9251,8721.790835220823,-6.065038314408988,2855.0,2855.0,0.0,29246.8193,0.0,-100.0
ZMB,ZMB,High-forest countries,43691.7294,44545.358564563925,1.9537545807557999,9.0,8.829579877842814,-1.893556912857619,436938.7791,416057.2977421199,-4.779040533067694,262473.5677,282748.920658941,7.72472182117596,1585.1002,1524.5935544972353,-3.8172126596643383,12391.0,12391.0,0.0,186.8237,0.0,-100.0
ZWE,ZWE,Highly agricultural economies,46647.0962,47378.721801172105,1.568426892073306,314.3448,307.22695258922147,-2.2643439340426665,176420.7982,163973.76845180543,-7.055307466687655,163131.9154,175069.22892299097,7.31758313124727,823.4814,789.0538714422846,-4.1807293471006615,3529.0,3529.0,0.0,180.364,0.0,-100.0
