ID,Country,TweakCategory,Crops_baseline_2050,Crops_target_2050,Crops_relchange_pct,TreeCrops_baseline_2050,TreeCrops_target_2050,TreeCrops_relchange_pct,Forest_baseline_2050,Forest_target_2050,Forest_relchange_pct,Grassland_baseline_2050,Grassland_target_2050,Grassland_relchange_pct,Urban_baseline_2050,Urban_target_2050,Urban_relchange_pct,Water_baseline_2050,Water_target_2050,Water_relchange_pct,Other_baseline_2050,Other_target_2050,Other_relchange_pct
STP,STP,Small Island States,5.722,5.893660000000001,3.000000000000002,82.3007,86.41573500000001,5.000000000000007,476.8492,500.69166,5.0000000000000036,243.7122,238.837956,-2.0000000000000018,45.8791,45.8791,0.0,5.0,5.0,0.0,81.5368,58.28188899999995,-28.520755045574575
SUR,SUR,High-forest countries,726.658,693.7790621503949,-4.5246784387710735,5.2033,5.113981154054113,-1.716580745793751,141213.8538,141433.41928909067,0.1554843828578092,1785.4315,1637.7975848655524,-8.268808696074172,107.7848,100.89008273934066,-6.396743567422631,1825.0,1825.0,0.0,32.0686,0.0,-100.0
SVK,SVK,Highly agricultural economies,12359.6019,12369.45421414762,0.07971384699388931,25.9343,26.45895329090484,2.023009261498635,19942.5577,20733.54029856977,3.966304676003359,12857.5322,12243.131849392423,-4.778524689267952,2956.2306,2872.4146845992914,-2.8352292747632237,202.0,202.0,0.0,103.1433,0.0,-100.0
SVN,SVN,High-forest countries,2221.2772,2220.0143593925704,-0.05685200421764346,0.0,0.0,0.0,12340.1753,12812.117319834211,3.8244352965894284,4899.4937,4659.003956157604,-4.908461130226495,520.3061,504.8643646156149,-2.967817479822962,20.0,20.0,0.0,214.7477,0.0,-100.0
SWE,SWE,High-forest countries,25336.1542,25360.233296217742,0.095038481482488,17.8371,18.20073273245586,2.0386314617054464,302958.7743,315023.27265914134,3.982224441928417,72341.8263,68895.5022288625,-4.763943969074909,3674.4227,3570.7910830459496,-2.82035098885195,28737.0,28737.0,0.0,8538.9854,0.0,-100.0
SWZ,SWZ,Highly agricultural economies,1887.7835,1920.4879896612333,1.7324279855837974,20.1362,20.882813031295903,3.707814936760186,5053.3603,5340.552967973837,5.68320188793657,9989.7309,9669.456192155525,-3.2060393923571593,29.9892,29.620137178109413,-1.2306524411807822,49.0,49.0,0.0,0.0,0.0,0.0
SXM,SXM,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.209768664966134,1.498347606900958,0.5004,0.4740378826632702,-5.268208900225774,5.4996,5.316193452370595,-3.3349070410467063,2.0,2.0,0.0,0.0,0.0,0.0
SYC,SYC,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.09350885156604,0.09078529278256553,0.0,0.0,0.0,2.0,1.9064911484339535,-4.675442578302325,7.0,7.0,0.0,0.0,0.0,0.0
SYR,SYR,Very low-forest countries,58789.5965,60553.284395,3.000000000000005,2073.6307,2177.3122350000003,5.000000000000008,4592.1019,4683.943937999999,1.9999999999999951,83950.2034,82271.199332,-1.9999999999999938,1878.3129,1878.3129,0.0,1355.0,1355.0,0.0,33685.1547,33404.94730000003,-0.8318424020774061
TCA,TCA,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,67.0,70.35000000000001,5.000000000000012,93.0359,91.17518199999999,-2.0000000000000058,40.9641,40.9641,0.0,45.0,45.0,0.0,31.0,29.510718000000008,-4.804135483870943
TCD,TCD,Very low-forest countries,75761.853,78034.70859000001,3.0000000000000084,0.0,0.0,0.0,35363.9213,36071.199726,1.9999999999999918,505280.0212,495174.420776,-2.000000000000001,365.6317,365.6317,0.0,2530.0,2530.0,0.0,654553.5728,661679.0392079998,1.088599421666752
TGO,TGO,Highly agricultural economies,28754.0632,28779.792341932687,0.08948002149722831,11761.1908,12000.291700833961,2.032965070458347,5810.8284,6041.89309285106,3.976450119419454,9936.6968,9462.79261676126,-4.769232600905558,778.2207,756.2301476210251,-2.8257475519444326,125.0,125.0,0.0,0.0,0.0,0.0
THA,THA,Highly agricultural economies,173295.7186,175120.08429208954,1.0527471231418781,140579.7479,144818.1378731303,3.014936387668903,129895.1969,136360.2440658803,4.977125652195932,37768.7008,36313.57622999773,-3.85272603817569,17538.5301,17206.95773890206,-1.890536773648667,4852.0,4852.0,0.0,10741.1059,0.0,-100.0
TJK,TJK,Very low-forest countries,9178.0955,9453.438365,3.0000000000000058,729.7676,766.25598,5.000000000000001,4445.7461,4534.661022,1.9999999999999982,44598.9186,43706.940228,-1.9999999999999951,2095.1693,2095.1693,0.0,1659.0,1659.0,0.0,79891.3029,80382.535105,0.6148756963131309
TKM,TKM,Very low-forest countries,25910.7993,26688.123279,3.0000000000000027,57.7475,60.63487500000001,5.00000000000001,332.8464,339.503328,1.999999999999998,295809.6211,289893.428678,-1.9999999999999976,3119.2513,3119.2513,0.0,6782.0,6782.0,0.0,138828.7344,143958.05854000003,3.6947136067819986
TLS,TLS,High-forest countries,2145.6457,2198.005728273036,2.440292368541359,917.6481,958.2946275554204,4.429424259192652,7355.3661,7827.474403155086,6.418556149843936,3579.943,3489.2796061267845,-2.5325373580868655,70.3278,69.94563488967285,-0.543405467435567,91.0,91.0,0.0,474.0693,0.0,-100.0
TON,TON,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,31.0,32.550000000000004,5.000000000000013,252.0,246.96,-1.999999999999997,33.0,33.0,0.0,35.0,35.0,0.0,0.0,3.490000000000009,inf
TTO,TTO,No specific tweak,37.8242,38.440928903899035,1.6305140727339578,598.7775,620.3569747300562,3.603922112981228,2158.4979,2278.8844542335037,5.577330153228495,866.9222,838.2877074769337,-3.3030060278841895,1131.0686,1116.029934655607,-1.3295979876369273,38.0,38.0,0.0,98.9096,0.0,-100.0
TUN,TUN,Highly agricultural economies,36622.0164,37720.676892,3.0000000000000075,13620.2108,14301.221340000002,5.000000000000008,10808.1944,11564.768008000001,7.000000000000004,42599.1207,41747.138286,-1.9999999999999958,1642.7085,1642.7085,0.0,680.0,680.0,0.0,49887.7492,48203.486974,-3.376103859181522
TUR,TUR,Highly agricultural economies,215624.3167,222093.046201,2.9999999999999973,11445.343,12017.61015,4.9999999999999964,233256.2834,249584.223238,7.000000000000009,193729.8139,189855.217622,-2.0000000000000058,8793.679,8793.679,0.0,12844.0,12844.0,0.0,101905.564,82411.223789,-19.129809448873665
TWN,TWN,Very low-forest countries,950.7823,979.3057689999999,2.999999999999998,6317.729,6633.61545,5.0,0.0,0.0,0.0,19700.1534,19306.150331999997,-2.000000000000009,5040.185,5040.185,0.0,619.0,619.0,0.0,2866.1504,2915.7435490000094,1.730305185659809
TZA,TZA,High-forest countries,179055.6992,177586.40815185185,-0.8205776496993803,5061.0024,5116.938439541353,1.1052363765200413,471191.482,485473.53331283515,3.031050402739481,226079.0724,213339.26184467296,-5.635112715247961,1884.77,1814.858251098797,-3.709298689028532,63722.0,63722.0,0.0,58.974,0.0,-100.0
UGA,UGA,Highly agricultural economies,55012.1307,55612.13350096848,1.0906736265870096,47771.8624,49230.6236692549,3.0535993280741365,21549.2406,22630.263648379376,5.016525029561249,80301.0801,77236.27645287853,-3.816640627130833,656.8794,644.7027285187213,-1.853714925643692,37716.0,37716.0,0.0,62.8068,0.0,-100.0
UKR,UKR,Highly agricultural economies,339349.1199,341200.7780819132,0.5456499143003073,4038.4795,4139.360420317791,2.4979926310828406,99616.2516,104049.5088571733,4.450335347865371,101331.0235,96938.11400002876,-4.335206877656022,13671.0,13345.238640566986,-2.3828641608734853,10733.0,10733.0,0.0,1667.1255,0.0,-100.0
URY,URY,Highly agricultural economies,25340.5654,26091.751354618584,2.964361460611231,101.0143,106.02831594937041,4.963669450137656,31425.4708,33613.61924211222,6.962977439664066,115352.5743,113006.40847111134,-2.0339085132048536,1273.6333,1273.1926162084571,-0.03460052367842644,3169.0,3169.0,0.0,597.7419,0.0,-100.0
USA,USA,Highly agricultural economies,1499158.145,1544132.88935,3.0000000000000036,11107.2513,11662.613865000001,5.0000000000000115,3246432.694,3473682.9825800005,7.0000000000000115,3541080.009,3470258.40882,-2.0000000000000018,188580.6009,188580.6009,0.0,276767.0,276767.0,0.0,662851.3006,460892.50528499985,-30.468190246016107
UZB,UZB,Very low-forest countries,39452.5721,40636.149263,3.000000000000005,5855.3044,6148.06962,5.0000000000000036,10373.8877,10581.365453999999,1.9999999999999958,222308.8461,217862.66917799998,-2.0000000000000058,13005.6413,13005.6413,0.0,8659.0,8659.0,0.0,148703.7485,151466.105285,1.8576241775102333
VAT,VAT,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCT,VCT,Small Island States,2.0,2.0007523682500596,0.037618412502982146,0.0,0.0,0.0,253.0,258.00964399302353,1.9800964399302492,15.0,14.27721350159023,-4.81857665606513,10.0,9.712390137136213,-2.876098628637873,7.0,7.0,0.0,4.0,0.0,-100.0
VEN,VEN,No specific tweak,44797.9588,45737.598275488686,2.097505111078155,2198.5351,2288.2349130057423,4.079980938477728,430167.0255,456245.7154419979,6.062456765877312,404123.5295,392570.91297340323,-2.858684457420778,5898.219,5846.538296104449,-0.8762086300212188,11167.0,11167.0,0.0,15503.732,0.0,-100.0
VGB,VGB,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,2.941176470588235,22.0,21.137254901960784,-3.9215686274509824,7.0,6.862745098039215,-1.960784313725496,18.0,18.0,0.0,0.0,0.0,0.0
VIR,VIR,Small Island States,0.6312,0.6284293874527631,-0.43894368619088603,0.0,0.0,0.0,178.263,180.92674961895128,1.494280708252005,20.0223,18.966723408498453,-5.27200467229813,48.0835,46.47809758509748,-3.338780277855233,10.0,10.0,0.0,0.0,0.0,0.0
VNM,VNM,No specific tweak,96669.6718,96471.93276321482,-0.20455126525543527,41162.6349,41876.0757475481,1.7332244383318214,152807.167,158416.71831743256,3.6710001419191127,11983.7497,11378.691313200323,-5.048990524223628,10763.4561,10428.581858604111,-3.111214820636357,8742.0,8742.0,0.0,5185.3205,0.0,-100.0
VUT,VUT,Highly agricultural economies,589.9897,598.6781153371296,1.4726384777784496,1237.2121,1279.809077192376,3.4429809724925917,4397.8141,4635.882002719426,5.41332346720673,3887.9802,3753.7197772669274,-3.453217759006915,6.0,5.9110274841424335,-1.4828752642927747,101.0,101.0,0.0,155.0039,0.0,-100.0
WLF,WLF,Small Island States,3.0,3.0165534804753813,0.5517826825127099,0.0,0.0,0.0,27.0,27.676146010186756,2.504244482173169,16.0,15.307300509337859,-4.329371816638384,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
WSM,WSM,High-forest countries,0.0,0.0,0.0,0.0,0.0,0.0,1444.6124,1502.1167084176132,3.9806046533736783,1125.3876,1071.7580696734658,-4.765427513732533,31.0,30.125221908921343,-2.8218648099311507,12.0,12.0,0.0,3.0,0.0,-100.0
YEM,YEM,Very low-forest countries,10820.9733,11145.602499,3.000000000000008,645.0566,677.30943,5.000000000000003,3453.005,3522.0651000000003,2.000000000000004,191451.9968,187622.95686399998,-2.0000000000000084,466.2709,466.2709,0.0,154.0,154.0,0.0,246889.6974,250292.79520700002,1.3783879371387706
ZAF,ZAF,Highly agricultural economies,117894.2254,121431.05216199999,2.9999999999999973,3480.5615,3654.589575,5.000000000000005,175623.8624,187917.53276800003,7.0000000000000115,884593.6062,866901.734076,-1.9999999999999982,9284.9251,9284.9251,0.0,2855.0,2855.0,0.0,29246.8193,30934.166218999893,5.769334783696955
ZMB,ZMB,High-forest countries,43691.7294,43458.693925786254,-0.533362898227925,9.0,9.125822530211128,1.3980281134569752,436938.7791,451486.30237651675,3.3294191251418637,262473.5677,248400.15383571686,-5.361840427440173,1585.1002,1530.7241394499645,-3.4304494157552696,12391.0,12391.0,0.0,186.8237,0.0,-100.0
ZWE,ZWE,Highly agricultural economies,46647.0962,46799.98640457795,0.32775931844166295,314.3448,321.49888261430937,2.275871149867707,176420.7982,183872.78269143062,4.223982981293773,163131.9154,155721.61509222753,-4.5425202601234655,823.4814,802.1169291496445,-2.594408428697415,3529.0,3529.0,0.0,180.364,0.0,-100.0
